map_number,robot_id,trajectory_id,t,x,y,vx,vy,speed
1,1,map_001_robot_1__control_points_20260806_125606,0.1,1.0153599516823977,11.058627652629548,0.4477445237093871,-0.6423998371400543,0.7830406817460471
1,1,map_001_robot_1__control_points_20260806_125606,0.2,1.0495489047418776,10.986520032571988,0.29080706453441607,-0.7418750856087613,0.7968358622891737
1,1,map_001_robot_1__control_points_20260806_125606,0.30000000000000004,1.0735213645892812,10.9102526355078,0.21041660468085066,-0.7708702572097224,0.7990720248988828
1,1,map_001_robot_1__control_points_20260806_125606,0.4,1.0916322256780477,10.832345981130045,0.1639961520016655,-0.7826912237710175,0.7996876200364279
1,1,map_001_robot_1__control_points_20260806_125606,0.5,1.1063205949896142,10.753714390753595,0.13436392245847717,-0.7884776326010368,0.7998441352979736
1,1,map_001_robot_1__control_points_20260806_125606,0.6000000000000001,1.1185050101697431,10.674650454609836,0.11227845865867625,-0.7920055401515356,0.7999245138820873
1,1,map_001_robot_1__control_points_20260806_125606,0.7000000000000001,1.1287762867213496,10.59531328272329,0.09625255772905206,-0.7941556266395509,0.7999673207029411
1,1,map_001_robot_1__control_points_20260806_125606,0.8,1.1377555217155535,10.515819329281925,0.08479963637901289,-0.7954734880038927,0.7999806550455405
1,1,map_001_robot_1__control_points_20260806_125606,0.9,1.145736213997152,10.43621858512251,0.07578207850447605,-0.796391377276592,0.799988843186557
1,1,map_001_robot_1__control_points_20260806_125606,1.0,1.1529119374164487,10.356541053826607,0.0685585651462608,-0.7970498775108652,0.7999929900286622
1,1,map_001_robot_1__control_points_20260806_125606,1.1,1.1594479270264042,10.276808609620337,0.0630721243638872,-0.7975047337923087,0.7999949332920271
1,1,map_001_robot_1__control_points_20260806_125606,1.2000000000000002,1.1655263622892262,10.197040107068146,0.0590606895190815,-0.7978127630003371,0.7999958561472061
1,1,map_001_robot_1__control_points_20260806_125606,1.3,1.1712600649302203,10.117246057020267,0.056056817830655525,-0.7980309179582719,0.7999973205221511
1,1,map_001_robot_1__control_points_20260806_125606,1.4000000000000001,1.1767377258553577,10.037433923476494,0.05384824511477948,-0.7981843997912108,0.7999987309814914
1,1,map_001_robot_1__control_points_20260806_125606,1.5,1.182029713953176,9.957609177062023,0.052248248658892216,-0.7982915704082458,0.7999995692953745
1,1,map_001_robot_1__control_points_20260806_125606,1.6,1.1871873755871363,9.877775609394847,0.051231337509298314,-0.7983578229263344,0.7999999146066629
1,1,map_001_robot_1__control_points_20260806_125606,1.7000000000000002,1.1922759814550354,9.797937612476757,0.050909238493551,-0.7983785000550867,0.799999987446377
1,1,map_001_robot_1__control_points_20260806_125606,1.8,1.1973692232858464,9.718099909383827,0.05111387582450799,-0.7983653487302576,0.7999999114718632
1,1,map_001_robot_1__control_points_20260806_125606,1.9000000000000001,1.2024987566199372,9.638264542730708,0.051637952961146816,-0.7983315714543338,0.7999998601042151
1,1,map_001_robot_1__control_points_20260806_125606,2.0,1.2076968138780755,9.558433595092959,0.05285218621595611,-0.7982517328677332,0.7999994891336775
1,1,map_001_robot_1__control_points_20260806_125606,2.1,1.2130691938631286,9.478614196157164,0.05453991822383486,-0.7981377459988437,0.79999904016691
1,1,map_001_robot_1__control_points_20260806_125606,2.2,1.2186047975228425,9.39880604589319,0.05625793997839512,-0.7980177924648544,0.7999983455614719
1,1,map_001_robot_1__control_points_20260806_125606,2.3000000000000003,1.2243207818588075,9.319010637664194,0.058467092770543516,-0.7978589246696615,0.7999982903807157
1,1,map_001_robot_1__control_points_20260806_125606,2.4000000000000004,1.2302982160769511,9.239234260959257,0.06153646593587858,-0.7976270878763501,0.7999973174667426
1,1,map_001_robot_1__control_points_20260806_125606,2.5,1.2366280750459835,9.159485220088925,0.06474998579974489,-0.7973713332760681,0.7999960023597129
1,1,map_001_robot_1__control_points_20260806_125606,2.6,1.2432482132368998,9.079759994304043,0.06772879691038991,-0.7971238959179843,0.7999960595992922
1,1,map_001_robot_1__control_points_20260806_125606,2.7,1.2501738344280615,9.000060440905328,0.0720202263516212,-0.796746218757427,0.7999946562996508
1,1,map_001_robot_1__control_points_20260806_125606,2.8000000000000003,1.257652258507224,8.920410750552557,0.07697939189495173,-0.7962814645342391,0.799993748436392
1,1,map_001_robot_1__control_points_20260806_125606,2.9000000000000004,1.2655697128070518,8.84080414799848,0.0813234003440817,-0.7958461160530277,0.7999903348667489
1,1,map_001_robot_1__control_points_20260806_125606,3.0,1.2739169385760405,8.761241527341953,0.08629914191687948,-0.7953230250027588,0.7999914099508373
